loan_id,pool_id,risk_score,risk_classification
LN-0049999,POOL-07,44.8,MODERATE
LN-0050000,POOL-02,12.4,LOW
LN-0050001,POOL-03,20.5,LOW
LN-0050002,POOL-09,12.4,LOW
LN-0050003,POOL-08,19.0,LOW
LN-0050004,POOL-10,22.6,LOW
LN-0050005,POOL-03,18.4,LOW
LN-0050006,POOL-01,11.8,LOW
LN-0050007,POOL-04,33.7,MODERATE
LN-0050008,POOL-02,20.8,LOW
LN-0050009,POOL-01,20.0,LOW
LN-0050010,POOL-02,20.4,LOW
LN-0050011,POOL-03,9.8,LOW
LN-0050012,POOL-03,20.5,LOW
LN-0050013,POOL-05,21.9,LOW
LN-0050014,POOL-02,15.6,LOW
LN-0050015,POOL-07,18.4,LOW
LN-0050016,POOL-08,25.2,LOW
LN-0050017,POOL-09,10.1,LOW
LN-0050018,POOL-03,20.2,LOW
LN-0050019,POOL-04,13.2,LOW
LN-0050020,POOL-06,11.7,LOW
LN-0050021,POOL-05,22.9,LOW
LN-0050022,POOL-06,69.0,HIGH
LN-0050023,POOL-07,17.0,LOW
LN-0050024,POOL-08,13.3,LOW
LN-0050025,POOL-04,19.5,LOW
LN-0050026,POOL-05,23.1,LOW
LN-0050027,POOL-05,14.1,LOW
LN-0050028,POOL-04,25.6,LOW
LN-0050029,POOL-01,11.8,LOW
LN-0050030,POOL-09,26.3,LOW
LN-0050031,POOL-04,20.7,LOW
LN-0050032,POOL-03,9.9,LOW
LN-0050033,POOL-05,13.8,LOW
LN-0050034,POOL-01,23.4,LOW
LN-0050035,POOL-01,17.8,LOW
LN-0050036,POOL-07,20.6,LOW
LN-0050037,POOL-04,10.2,LOW
LN-0050038,POOL-06,21.5,LOW
LN-0050039,POOL-07,41.0,MODERATE
LN-0050040,POOL-07,12.1,LOW
LN-0050041,POOL-03,18.1,LOW
LN-0050042,POOL-05,18.5,LOW
LN-0050043,POOL-06,25.0,LOW
LN-0050044,POOL-04,28.2,LOW
LN-0050045,POOL-05,9.7,LOW
LN-0050046,POOL-05,11.6,LOW
LN-0050047,POOL-10,25.8,LOW
LN-0050048,POOL-07,24.5,LOW
LN-0050049,POOL-07,13.9,LOW
LN-0050050,POOL-07,19.3,LOW
LN-0050051,POOL-02,30.0,MODERATE
LN-0050052,POOL-07,20.2,LOW
LN-0050053,POOL-06,23.4,LOW
LN-0050054,POOL-01,20.9,LOW
LN-0050055,POOL-06,20.8,LOW
LN-0050056,POOL-01,12.9,LOW
LN-0050057,POOL-04,19.4,LOW
LN-0050058,POOL-02,34.0,MODERATE
LN-0050059,POOL-02,15.5,LOW
LN-0050060,POOL-08,13.9,LOW
LN-0050061,POOL-05,22.2,LOW
LN-0050062,POOL-06,18.3,LOW
LN-0050063,POOL-06,24.9,LOW
LN-0050064,POOL-03,21.3,LOW
LN-0050065,POOL-05,21.4,LOW
LN-0050066,POOL-08,69.4,HIGH
LN-0050067,POOL-06,23.5,LOW
LN-0050068,POOL-04,13.9,LOW
LN-0050069,POOL-03,23.9,LOW
LN-0050070,POOL-02,69.2,HIGH
LN-0050071,POOL-07,22.8,LOW
LN-0050072,POOL-01,31.6,MODERATE
LN-0050073,POOL-10,25.5,LOW
LN-0050074,POOL-09,21.3,LOW
LN-0050075,POOL-05,58.9,HIGH
LN-0050076,POOL-02,22.6,LOW
LN-0050077,POOL-05,12.9,LOW
LN-0050078,POOL-05,68.8,HIGH
LN-0050079,POOL-04,13.5,LOW
LN-0050080,POOL-04,21.3,LOW
LN-0050081,POOL-06,19.9,LOW
LN-0050082,POOL-02,10.0,LOW
LN-0050083,POOL-09,15.4,LOW
LN-0050084,POOL-10,15.3,LOW
LN-0050085,POOL-03,17.2,LOW
LN-0050086,POOL-08,31.5,MODERATE
LN-0050087,POOL-04,27.7,LOW
LN-0050088,POOL-09,13.5,LOW
LN-0050089,POOL-10,25.6,LOW
LN-0050090,POOL-05,10.9,LOW
LN-0050091,POOL-01,12.4,LOW
LN-0050092,POOL-06,19.1,LOW
LN-0050093,POOL-04,21.5,LOW
LN-0050094,POOL-02,20.5,LOW
LN-0050095,POOL-06,16.0,LOW
LN-0050096,POOL-02,10.7,LOW
LN-0050097,POOL-04,13.7,LOW
LN-0050098,POOL-10,10.1,LOW
LN-0050099,POOL-01,20.5,LOW
LN-0050100,POOL-06,19.9,LOW
LN-0050101,POOL-05,32.2,MODERATE
LN-0050102,POOL-03,22.6,LOW
LN-0050103,POOL-10,70.5,HIGH
LN-0050104,POOL-08,25.9,LOW
LN-0050105,POOL-05,23.4,LOW
LN-0050106,POOL-04,10.8,LOW
LN-0050107,POOL-04,20.8,LOW
LN-0050108,POOL-09,13.0,LOW
LN-0050109,POOL-06,18.8,LOW
LN-0050110,POOL-03,20.7,LOW
LN-0050111,POOL-03,21.2,LOW
LN-0050112,POOL-06,33.4,MODERATE
LN-0050113,POOL-06,22.5,LOW
LN-0050114,POOL-05,31.6,MODERATE
LN-0050115,POOL-10,17.8,LOW
LN-0050116,POOL-04,14.4,LOW
LN-0050117,POOL-01,11.9,LOW
LN-0050118,POOL-05,19.4,LOW
LN-0050119,POOL-09,19.1,LOW
LN-0050120,POOL-01,14.3,LOW
LN-0050121,POOL-03,20.4,LOW
LN-0050122,POOL-02,23.3,LOW
LN-0050123,POOL-05,26.6,LOW
LN-0050124,POOL-08,14.7,LOW
LN-0050125,POOL-06,43.5,MODERATE
LN-0050126,POOL-03,24.2,LOW
LN-0050127,POOL-06,13.3,LOW
LN-0050128,POOL-10,29.8,LOW
LN-0050129,POOL-04,20.3,LOW
LN-0050130,POOL-03,20.2,LOW
LN-0050131,POOL-09,11.7,LOW
LN-0050132,POOL-07,18.7,LOW
LN-0050133,POOL-06,23.2,LOW
LN-0050134,POOL-02,34.0,MODERATE
LN-0050135,POOL-09,16.0,LOW
LN-0050136,POOL-10,64.6,HIGH
LN-0050137,POOL-09,23.5,LOW
LN-0050138,POOL-03,20.0,LOW
LN-0050139,POOL-05,26.2,LOW
LN-0050140,POOL-10,38.7,MODERATE
LN-0050141,POOL-08,29.0,LOW
LN-0050142,POOL-09,15.2,LOW
LN-0050143,POOL-06,23.2,LOW
LN-0050144,POOL-02,18.6,LOW
LN-0050145,POOL-03,20.1,LOW
LN-0050146,POOL-06,15.3,LOW
LN-0050147,POOL-10,16.5,LOW
LN-0050148,POOL-05,19.4,LOW
LN-0050149,POOL-01,19.5,LOW
LN-0050150,POOL-05,27.3,LOW
LN-0050151,POOL-03,14.4,LOW
LN-0050152,POOL-04,12.8,LOW
LN-0050153,POOL-08,16.5,LOW
LN-0050154,POOL-04,20.8,LOW
LN-0050155,POOL-08,15.8,LOW
LN-0050156,POOL-07,14.8,LOW
LN-0050157,POOL-01,12.1,LOW
LN-0050158,POOL-03,71.4,HIGH
LN-0050159,POOL-01,23.8,LOW
LN-0050160,POOL-10,19.2,LOW
LN-0050161,POOL-10,18.9,LOW
LN-0050162,POOL-04,70.6,HIGH
LN-0050163,POOL-08,21.9,LOW
LN-0050164,POOL-01,28.1,LOW
LN-0050165,POOL-09,22.7,LOW
LN-0050166,POOL-08,27.7,LOW
LN-0050167,POOL-10,18.4,LOW
LN-0050168,POOL-06,19.7,LOW
LN-0050169,POOL-06,14.6,LOW
LN-0050170,POOL-07,13.4,LOW
LN-0050171,POOL-06,18.2,LOW
LN-0050172,POOL-10,13.6,LOW
LN-0050173,POOL-01,15.3,LOW
LN-0050174,POOL-04,20.8,LOW
LN-0050175,POOL-10,19.2,LOW
LN-0050176,POOL-02,28.5,LOW
LN-0050177,POOL-04,21.2,LOW
LN-0050178,POOL-09,23.9,LOW
LN-0050179,POOL-08,70.4,HIGH
LN-0050180,POOL-03,15.3,LOW
LN-0050181,POOL-08,13.9,LOW
LN-0050182,POOL-09,18.6,LOW
LN-0050183,POOL-01,25.1,LOW
LN-0050184,POOL-01,28.4,LOW
LN-0050185,POOL-10,19.0,LOW
LN-0050186,POOL-04,18.6,LOW
LN-0050187,POOL-10,12.8,LOW
LN-0050188,POOL-02,26.0,LOW
LN-0050189,POOL-10,25.8,LOW
LN-0050190,POOL-09,14.6,LOW
LN-0050191,POOL-06,69.4,HIGH
LN-0050192,POOL-10,16.0,LOW
LN-0050193,POOL-03,27.3,LOW
LN-0050194,POOL-02,13.7,LOW
LN-0050195,POOL-09,12.2,LOW
LN-0050196,POOL-05,19.5,LOW
LN-0050197,POOL-10,23.3,LOW
LN-0050198,POOL-10,28.1,LOW
LN-0050199,POOL-07,16.8,LOW
LN-0050200,POOL-10,14.3,LOW
LN-0050201,POOL-02,10.3,LOW
LN-0050202,POOL-05,23.0,LOW
LN-0050203,POOL-01,20.9,LOW
LN-0050204,POOL-08,18.8,LOW
LN-0050205,POOL-01,13.1,LOW
LN-0050206,POOL-04,30.7,MODERATE
LN-0050207,POOL-07,13.9,LOW
LN-0050208,POOL-09,12.9,LOW
LN-0050209,POOL-08,71.0,HIGH
LN-0050210,POOL-04,25.1,LOW
LN-0050211,POOL-05,10.6,LOW
LN-0050212,POOL-05,18.7,LOW
LN-0050213,POOL-09,26.3,LOW
LN-0050214,POOL-06,37.8,MODERATE
LN-0050215,POOL-04,15.7,LOW
LN-0050216,POOL-08,11.7,LOW
LN-0050217,POOL-04,11.1,LOW
LN-0050218,POOL-03,9.5,LOW
LN-0050219,POOL-03,18.6,LOW
LN-0050220,POOL-07,29.7,LOW
LN-0050221,POOL-05,26.3,LOW
LN-0050222,POOL-07,21.3,LOW
LN-0050223,POOL-06,25.6,LOW
LN-0050224,POOL-09,70.0,HIGH
LN-0050225,POOL-03,70.8,HIGH
LN-0050226,POOL-03,16.7,LOW
LN-0050227,POOL-10,70.0,HIGH
LN-0050228,POOL-01,45.3,MODERATE
LN-0050229,POOL-08,13.3,LOW
LN-0050230,POOL-08,11.7,LOW
LN-0050231,POOL-05,18.2,LOW
LN-0050232,POOL-10,25.4,LOW
LN-0050233,POOL-04,38.8,MODERATE
LN-0050234,POOL-03,13.7,LOW
LN-0050235,POOL-02,19.9,LOW
LN-0050236,POOL-10,20.0,LOW
LN-0050237,POOL-10,19.7,LOW
LN-0050238,POOL-03,21.1,LOW
LN-0050239,POOL-10,19.2,LOW
LN-0050240,POOL-04,16.9,LOW
LN-0050241,POOL-02,11.1,LOW
LN-0050242,POOL-04,18.9,LOW
LN-0050243,POOL-08,12.7,LOW
LN-0050244,POOL-09,11.6,LOW
LN-0050245,POOL-01,18.9,LOW
LN-0050246,POOL-09,20.1,LOW
LN-0050247,POOL-04,18.9,LOW
LN-0050248,POOL-08,22.0,LOW
LN-0050249,POOL-07,19.4,LOW
LN-0050250,POOL-01,20.2,LOW
LN-0050251,POOL-04,20.9,LOW
LN-0050252,POOL-06,13.1,LOW
LN-0050253,POOL-09,19.3,LOW
LN-0050254,POOL-09,16.9,LOW
LN-0050255,POOL-05,25.9,LOW
LN-0050256,POOL-02,26.6,LOW
LN-0050257,POOL-08,23.7,LOW
LN-0050258,POOL-06,12.4,LOW
LN-0050259,POOL-07,33.9,MODERATE
LN-0050260,POOL-09,72.6,HIGH
LN-0050261,POOL-08,24.2,LOW
LN-0050262,POOL-10,27.0,LOW
LN-0050263,POOL-07,25.0,LOW
LN-0050264,POOL-06,23.0,LOW
LN-0050265,POOL-01,10.9,LOW
LN-0050266,POOL-08,20.2,LOW
LN-0050267,POOL-05,20.7,LOW
LN-0050268,POOL-03,11.7,LOW
LN-0050269,POOL-09,14.4,LOW
LN-0050270,POOL-09,22.1,LOW
LN-0050271,POOL-05,17.3,LOW
LN-0050272,POOL-02,20.9,LOW
LN-0050273,POOL-10,12.5,LOW
LN-0050274,POOL-03,24.0,LOW
LN-0050275,POOL-05,20.9,LOW
LN-0050276,POOL-06,20.2,LOW
LN-0050277,POOL-09,23.9,LOW
LN-0050278,POOL-01,21.5,LOW
LN-0050279,POOL-07,12.2,LOW
LN-0050280,POOL-09,23.5,LOW
LN-0050281,POOL-09,18.9,LOW
LN-0050282,POOL-01,25.6,LOW
LN-0050283,POOL-06,18.6,LOW
LN-0050284,POOL-01,20.4,LOW
LN-0050285,POOL-03,16.3,LOW
LN-0050286,POOL-07,16.4,LOW
LN-0050287,POOL-02,20.7,LOW
LN-0050288,POOL-10,17.1,LOW
LN-0050289,POOL-09,29.6,LOW
LN-0050290,POOL-01,21.1,LOW
LN-0050291,POOL-02,71.8,HIGH
LN-0050292,POOL-03,20.0,LOW
LN-0050293,POOL-03,10.7,LOW
LN-0050294,POOL-03,17.6,LOW
LN-0050295,POOL-08,12.7,LOW
LN-0050296,POOL-07,11.8,LOW
LN-0050297,POOL-03,12.1,LOW
LN-0050298,POOL-05,12.3,LOW
LN-0050299,POOL-06,69.8,HIGH
LN-0050300,POOL-03,23.5,LOW
LN-0050301,POOL-07,18.6,LOW
LN-0050302,POOL-02,13.1,LOW
LN-0050303,POOL-05,33.2,MODERATE
LN-0050304,POOL-03,15.3,LOW
LN-0050305,POOL-08,21.4,LOW
LN-0050306,POOL-02,73.0,HIGH
LN-0050307,POOL-04,14.2,LOW
LN-0050308,POOL-02,23.9,LOW
LN-0050309,POOL-03,16.2,LOW
LN-0050310,POOL-04,18.3,LOW
LN-0050311,POOL-05,18.9,LOW
LN-0050312,POOL-01,23.9,LOW
LN-0050313,POOL-05,11.5,LOW
LN-0050314,POOL-06,19.2,LOW
LN-0050315,POOL-03,21.4,LOW
LN-0050316,POOL-04,46.3,MODERATE
LN-0050317,POOL-06,23.7,LOW
LN-0050318,POOL-01,26.8,LOW
LN-0050319,POOL-02,51.6,HIGH
LN-0050320,POOL-08,24.7,LOW
LN-0050321,POOL-09,16.5,LOW
LN-0050322,POOL-08,22.8,LOW
LN-0050323,POOL-09,19.7,LOW
LN-0050324,POOL-03,19.6,LOW
LN-0050325,POOL-09,20.7,LOW
LN-0050326,POOL-02,11.1,LOW
LN-0050327,POOL-09,20.7,LOW
LN-0050328,POOL-03,20.3,LOW
LN-0050329,POOL-10,22.6,LOW
LN-0050330,POOL-06,12.4,LOW
LN-0050331,POOL-04,19.2,LOW
LN-0050332,POOL-07,18.6,LOW
LN-0050333,POOL-08,70.2,HIGH
LN-0050334,POOL-03,11.1,LOW
LN-0050335,POOL-05,28.8,LOW
LN-0050336,POOL-10,22.5,LOW
LN-0050337,POOL-01,24.9,LOW
LN-0050338,POOL-07,27.3,LOW
LN-0050339,POOL-02,25.0,LOW
LN-0050340,POOL-05,16.4,LOW
LN-0050341,POOL-05,19.8,LOW
LN-0050342,POOL-04,15.6,LOW
LN-0050343,POOL-06,24.1,LOW
LN-0050344,POOL-01,19.4,LOW
LN-0050345,POOL-05,21.7,LOW
LN-0050346,POOL-10,14.4,LOW
LN-0050347,POOL-04,10.6,LOW
LN-0050348,POOL-01,25.9,LOW
LN-0050349,POOL-01,70.9,HIGH
LN-0050350,POOL-02,46.1,MODERATE
LN-0050351,POOL-05,21.4,LOW
LN-0050352,POOL-07,73.5,HIGH
LN-0050353,POOL-04,20.3,LOW
LN-0050354,POOL-07,20.0,LOW
LN-0050355,POOL-06,20.9,LOW
LN-0050356,POOL-09,13.1,LOW
LN-0050357,POOL-05,22.8,LOW
LN-0050358,POOL-04,12.9,LOW
LN-0050359,POOL-02,20.1,LOW
LN-0050360,POOL-06,11.0,LOW
LN-0050361,POOL-09,30.5,MODERATE
LN-0050362,POOL-09,18.8,LOW
LN-0050363,POOL-03,30.8,MODERATE
LN-0050364,POOL-05,15.7,LOW
LN-0050365,POOL-09,10.7,LOW
LN-0050366,POOL-10,17.8,LOW
LN-0050367,POOL-09,80.0,CRITICAL
LN-0050368,POOL-04,9.9,LOW
LN-0050369,POOL-01,23.1,LOW
LN-0050370,POOL-05,17.3,LOW
LN-0050371,POOL-08,76.2,CRITICAL
LN-0050372,POOL-04,22.4,LOW
LN-0050373,POOL-04,29.8,LOW
LN-0050374,POOL-05,30.9,MODERATE
LN-0050375,POOL-08,10.0,LOW
LN-0050376,POOL-10,25.5,LOW
LN-0050377,POOL-04,20.7,LOW
LN-0050378,POOL-01,16.9,LOW
LN-0050379,POOL-09,20.2,LOW
LN-0050380,POOL-07,14.7,LOW
LN-0050381,POOL-01,30.0,MODERATE
LN-0050382,POOL-04,18.8,LOW
LN-0050383,POOL-01,23.5,LOW
LN-0050384,POOL-08,14.3,LOW
LN-0050385,POOL-06,72.5,HIGH
LN-0050386,POOL-01,25.0,LOW
LN-0050387,POOL-01,53.3,HIGH
LN-0050388,POOL-06,18.5,LOW
LN-0050389,POOL-10,14.4,LOW
LN-0050390,POOL-10,23.2,LOW
LN-0050391,POOL-06,24.5,LOW
LN-0050392,POOL-07,13.0,LOW
LN-0050393,POOL-01,20.9,LOW
LN-0050394,POOL-10,23.4,LOW
LN-0050395,POOL-05,19.5,LOW
LN-0050396,POOL-04,15.7,LOW
LN-0050397,POOL-09,53.9,HIGH
LN-0050398,POOL-07,10.1,LOW
LN-0050399,POOL-01,12.8,LOW
LN-0050400,POOL-09,28.4,LOW
LN-0050401,POOL-07,18.5,LOW
LN-0050402,POOL-08,20.1,LOW
LN-0050403,POOL-05,21.0,LOW
LN-0050404,POOL-09,18.7,LOW
LN-0050405,POOL-03,20.2,LOW
LN-0050406,POOL-08,14.4,LOW
LN-0050407,POOL-09,15.9,LOW
LN-0050408,POOL-03,23.2,LOW
LN-0050409,POOL-01,14.3,LOW
LN-0050410,POOL-01,20.9,LOW
LN-0050411,POOL-07,18.5,LOW
LN-0050412,POOL-10,21.3,LOW
LN-0050413,POOL-07,20.3,LOW
LN-0050414,POOL-08,18.3,LOW
LN-0050415,POOL-07,11.6,LOW
LN-0050416,POOL-07,11.7,LOW
LN-0050417,POOL-07,21.6,LOW
LN-0050418,POOL-01,16.7,LOW
LN-0050419,POOL-08,12.5,LOW
LN-0050420,POOL-02,31.0,MODERATE
LN-0050421,POOL-02,23.2,LOW
LN-0050422,POOL-10,50.4,HIGH
LN-0050423,POOL-09,10.4,LOW
LN-0050424,POOL-09,19.1,LOW
LN-0050425,POOL-09,73.8,HIGH
LN-0050426,POOL-08,14.3,LOW
LN-0050427,POOL-10,29.2,LOW
LN-0050428,POOL-10,19.3,LOW
LN-0050429,POOL-07,14.9,LOW
LN-0050430,POOL-06,10.6,LOW
LN-0050431,POOL-07,72.6,HIGH
LN-0050432,POOL-05,10.2,LOW
LN-0050433,POOL-10,25.8,LOW
LN-0050434,POOL-06,62.0,HIGH
LN-0050435,POOL-05,11.7,LOW
LN-0050436,POOL-06,21.0,LOW
LN-0050437,POOL-03,18.5,LOW
LN-0050438,POOL-08,17.6,LOW
LN-0050439,POOL-03,20.7,LOW
LN-0050440,POOL-07,18.6,LOW
LN-0050441,POOL-06,70.6,HIGH
LN-0050442,POOL-08,22.1,LOW
LN-0050443,POOL-10,12.7,LOW
LN-0050444,POOL-05,76.0,CRITICAL
LN-0050445,POOL-02,27.0,LOW
LN-0050446,POOL-01,10.3,LOW
LN-0050447,POOL-09,23.2,LOW
LN-0050448,POOL-06,11.9,LOW
LN-0050449,POOL-05,16.9,LOW
LN-0050450,POOL-02,9.5,LOW
LN-0050451,POOL-05,22.5,LOW
LN-0050452,POOL-06,15.5,LOW
LN-0050453,POOL-07,24.6,LOW
LN-0050454,POOL-01,52.2,HIGH
LN-0050455,POOL-04,27.6,LOW
LN-0050456,POOL-02,18.9,LOW
LN-0050457,POOL-02,12.5,LOW
LN-0050458,POOL-02,21.2,LOW
LN-0050459,POOL-01,17.0,LOW
LN-0050460,POOL-06,9.9,LOW
LN-0050461,POOL-01,12.3,LOW
LN-0050462,POOL-05,75.9,CRITICAL
LN-0050463,POOL-03,20.7,LOW
LN-0050464,POOL-02,10.8,LOW
LN-0050465,POOL-01,23.0,LOW
LN-0050466,POOL-03,27.0,LOW
LN-0050467,POOL-01,25.9,LOW
LN-0050468,POOL-07,25.1,LOW
LN-0050469,POOL-06,15.7,LOW
LN-0050470,POOL-02,22.1,LOW
LN-0050471,POOL-01,19.4,LOW
LN-0050472,POOL-10,36.9,MODERATE
LN-0050473,POOL-05,18.9,LOW
LN-0050474,POOL-04,22.1,LOW
LN-0050475,POOL-07,13.8,LOW
LN-0050476,POOL-04,9.6,LOW
LN-0050477,POOL-02,20.7,LOW
LN-0050478,POOL-05,15.3,LOW
LN-0050479,POOL-03,19.0,LOW
LN-0050480,POOL-03,18.8,LOW
LN-0050481,POOL-03,27.0,LOW
LN-0050482,POOL-07,16.3,LOW
LN-0050483,POOL-03,12.7,LOW
LN-0050484,POOL-01,18.0,LOW
LN-0050485,POOL-06,19.9,LOW
LN-0050486,POOL-07,13.3,LOW
LN-0050487,POOL-09,17.9,LOW
LN-0050488,POOL-06,13.4,LOW
LN-0050489,POOL-07,13.7,LOW
LN-0050490,POOL-03,19.9,LOW
LN-0050491,POOL-04,16.2,LOW
LN-0050492,POOL-09,19.1,LOW
LN-0050493,POOL-02,58.7,HIGH
LN-0050494,POOL-04,34.1,MODERATE
LN-0050495,POOL-07,29.0,LOW
LN-0050496,POOL-08,16.8,LOW
LN-0050497,POOL-09,25.8,LOW
LN-0050498,POOL-10,35.3,MODERATE
LN-0050499,POOL-01,21.5,LOW
LN-0050500,POOL-09,13.8,LOW
LN-0050501,POOL-10,12.1,LOW
LN-0050502,POOL-09,20.5,LOW
LN-0050503,POOL-02,27.2,LOW
LN-0050504,POOL-02,19.6,LOW
LN-0050505,POOL-07,25.2,LOW
LN-0050506,POOL-05,58.1,HIGH
LN-0050507,POOL-05,23.7,LOW
LN-0050508,POOL-02,20.6,LOW
LN-0050509,POOL-03,15.5,LOW
LN-0050510,POOL-04,12.2,LOW
LN-0050511,POOL-03,16.0,LOW
LN-0050512,POOL-03,14.7,LOW
LN-0050513,POOL-06,71.4,HIGH
LN-0050514,POOL-06,24.2,LOW
LN-0050515,POOL-06,60.4,HIGH
LN-0050516,POOL-01,20.3,LOW
LN-0050517,POOL-07,14.1,LOW
LN-0050518,POOL-03,24.5,LOW
LN-0050519,POOL-05,26.1,LOW
LN-0050520,POOL-10,12.0,LOW
LN-0050521,POOL-10,8.6,LOW
LN-0050522,POOL-04,13.2,LOW
LN-0050523,POOL-09,19.6,LOW
LN-0050524,POOL-01,14.5,LOW
LN-0050525,POOL-02,20.1,LOW
LN-0050526,POOL-01,16.5,LOW
LN-0050527,POOL-06,18.2,LOW
LN-0050528,POOL-09,19.2,LOW
LN-0050529,POOL-05,25.2,LOW
LN-0050530,POOL-05,9.3,LOW
LN-0050531,POOL-05,11.7,LOW
LN-0050532,POOL-05,19.4,LOW
LN-0050533,POOL-03,19.9,LOW
LN-0050534,POOL-06,13.0,LOW
LN-0050535,POOL-01,16.7,LOW
LN-0050536,POOL-06,63.1,HIGH
LN-0050537,POOL-03,24.3,LOW
LN-0050538,POOL-07,23.1,LOW
LN-0050539,POOL-05,19.3,LOW
LN-0050540,POOL-02,75.4,CRITICAL
LN-0050541,POOL-04,54.9,HIGH
LN-0050542,POOL-03,19.3,LOW
LN-0050543,POOL-07,20.1,LOW
LN-0050544,POOL-04,13.3,LOW
LN-0050545,POOL-09,29.1,LOW
LN-0050546,POOL-02,12.2,LOW
LN-0050547,POOL-03,16.2,LOW
LN-0050548,POOL-02,20.1,LOW
LN-0050549,POOL-03,14.0,LOW
LN-0050550,POOL-02,20.4,LOW
LN-0050551,POOL-03,20.7,LOW
LN-0050552,POOL-04,13.5,LOW
LN-0050553,POOL-01,18.6,LOW
LN-0050554,POOL-02,14.7,LOW
LN-0050555,POOL-09,14.8,LOW
LN-0050556,POOL-03,22.2,LOW
LN-0050557,POOL-09,17.7,LOW
LN-0050558,POOL-05,20.1,LOW
LN-0050559,POOL-09,13.3,LOW
LN-0050560,POOL-02,13.5,LOW
LN-0050561,POOL-02,20.1,LOW
LN-0050562,POOL-02,73.4,HIGH
LN-0050563,POOL-09,16.1,LOW
LN-0050564,POOL-03,22.0,LOW
LN-0050565,POOL-06,21.0,LOW
LN-0050566,POOL-04,18.8,LOW
LN-0050567,POOL-04,16.0,LOW
LN-0050568,POOL-04,13.1,LOW
LN-0050569,POOL-10,27.9,LOW
LN-0050570,POOL-05,75.2,CRITICAL
LN-0050571,POOL-09,19.8,LOW
LN-0050572,POOL-06,22.1,LOW
LN-0050573,POOL-07,19.5,LOW
LN-0050574,POOL-01,19.5,LOW
LN-0050575,POOL-03,29.1,LOW
LN-0050576,POOL-04,62.0,HIGH
LN-0050577,POOL-06,19.8,LOW
LN-0050578,POOL-03,27.0,LOW
LN-0050579,POOL-10,30.8,MODERATE
LN-0050580,POOL-01,24.7,LOW
LN-0050581,POOL-10,19.1,LOW
LN-0050582,POOL-01,13.6,LOW
LN-0050583,POOL-05,12.1,LOW
LN-0050584,POOL-08,17.0,LOW
LN-0050585,POOL-08,18.9,LOW
LN-0050586,POOL-09,12.7,LOW
LN-0050587,POOL-06,13.2,LOW
LN-0050588,POOL-05,22.6,LOW
LN-0050589,POOL-08,26.9,LOW
LN-0050590,POOL-05,18.4,LOW
LN-0050591,POOL-09,19.7,LOW
LN-0050592,POOL-04,11.8,LOW
LN-0050593,POOL-07,12.9,LOW
LN-0050594,POOL-03,20.4,LOW
LN-0050595,POOL-04,23.1,LOW
LN-0050596,POOL-09,19.8,LOW
LN-0050597,POOL-09,18.6,LOW
LN-0050598,POOL-10,21.3,LOW
LN-0050599,POOL-07,26.4,LOW
LN-0050600,POOL-04,20.4,LOW
LN-0050601,POOL-07,37.8,MODERATE
LN-0050602,POOL-01,19.2,LOW
LN-0050603,POOL-06,26.3,LOW
LN-0050604,POOL-02,13.6,LOW
LN-0050605,POOL-10,12.0,LOW
LN-0050606,POOL-10,22.5,LOW
LN-0050607,POOL-02,14.3,LOW
LN-0050608,POOL-07,34.7,MODERATE
LN-0050609,POOL-03,19.9,LOW
LN-0050610,POOL-09,74.6,HIGH
LN-0050611,POOL-02,20.8,LOW
LN-0050612,POOL-08,23.9,LOW
LN-0050613,POOL-03,18.5,LOW
LN-0050614,POOL-03,60.3,HIGH
LN-0050615,POOL-01,33.3,MODERATE
LN-0050616,POOL-07,19.2,LOW
LN-0050617,POOL-04,15.2,LOW
LN-0050618,POOL-04,26.3,LOW
LN-0050619,POOL-06,69.4,HIGH
LN-0050620,POOL-06,71.7,HIGH
LN-0050621,POOL-03,19.2,LOW
LN-0050622,POOL-01,28.1,LOW
LN-0050623,POOL-06,20.3,LOW
LN-0050624,POOL-01,14.5,LOW
LN-0050625,POOL-06,20.1,LOW
LN-0050626,POOL-06,19.0,LOW
LN-0050627,POOL-03,18.9,LOW
LN-0050628,POOL-02,19.0,LOW
LN-0050629,POOL-06,14.9,LOW
LN-0050630,POOL-04,11.7,LOW
LN-0050631,POOL-08,11.8,LOW
LN-0050632,POOL-08,15.2,LOW
LN-0050633,POOL-02,15.0,LOW
LN-0050634,POOL-01,17.8,LOW
LN-0050635,POOL-10,71.0,HIGH
LN-0050636,POOL-08,12.7,LOW
LN-0050637,POOL-04,19.6,LOW
LN-0050638,POOL-03,31.9,MODERATE
LN-0050639,POOL-09,18.9,LOW
LN-0050640,POOL-06,14.0,LOW
LN-0050641,POOL-09,32.3,MODERATE
LN-0050642,POOL-02,29.2,LOW
LN-0050643,POOL-08,12.5,LOW
LN-0050644,POOL-07,18.6,LOW
LN-0050645,POOL-06,14.1,LOW
LN-0050646,POOL-05,17.1,LOW
LN-0050647,POOL-01,19.8,LOW
LN-0050648,POOL-04,20.2,LOW
LN-0050649,POOL-07,76.1,CRITICAL
LN-0050650,POOL-05,11.3,LOW
LN-0050651,POOL-06,68.5,HIGH
LN-0050652,POOL-08,20.3,LOW
LN-0050653,POOL-08,17.7,LOW
LN-0050654,POOL-01,20.2,LOW
LN-0050655,POOL-06,18.4,LOW
LN-0050656,POOL-04,22.1,LOW
LN-0050657,POOL-05,21.0,LOW
