loan_id,customer_id,loan_type,origination_date,maturity_date,term_months,interest_rate,original_principal,monthly_payment,dti,collateral_value,ltv,credit_score_at_origination,current_balance,current_credit_score,risk_grade,default_flag,delinquency_days,recovery_amount,prepayment_flag,loan_status,pool_id
LN-0047083,CUST-030743,Mortgage,2020-11-17,2035-11-17 15:17:59.999999982,180,0.0379,405297.28,2955.46,0.72,575880.02,0.7,701,339650.01,676,Good,0,0,0.0,0,Current,POOL-05
LN-0047084,CUST-031264,Mortgage,2022-09-23,2052-09-22 06:35:59.999999965,360,0.0332,329016.58,1444.57,0.48,406984.88,0.81,748,320845.1,747,Very Good,0,0,0.0,0,Current,POOL-06
LN-0047085,CUST-006573,Credit Card,2022-03-28,2022-03-28 00:00:00.000000000,0,0.1789,5579.75,278.99,0.01,0.0,0.0,691,3767.55,684,Good,0,0,0.0,0,Current,POOL-07
LN-0047086,CUST-006227,Auto,2022-08-16,2025-08-15 17:27:36.000000000,36,0.0502,25907.89,776.72,0.36,27530.95,0.94,678,14872.4,703,Good,0,0,0.0,0,Current,POOL-08
LN-0047087,CUST-031113,Credit Card,2022-01-06,2022-01-06 00:00:00.000000000,0,0.1799,6432.06,321.6,0.06,0.0,0.0,681,4682.11,705,Good,0,0,0.0,0,Current,POOL-10
LN-0047088,CUST-042389,Mortgage,2020-05-19,2050-05-19 06:35:59.999999965,360,0.027,559336.12,2268.65,0.32,653487.42,0.86,810,513782.84,828,Exceptional,0,0,0.0,0,Current,POOL-07
LN-0047089,CUST-046769,Auto,2021-10-17,2026-10-17 05:06:00.000000008,60,0.0582,34532.13,664.72,0.11,41345.3,0.84,598,0.0,614,Fair,0,0,0.0,1,Prepaid,POOL-09
LN-0047090,CUST-012999,Mortgage,2022-09-18,2037-09-17 15:17:59.999999982,180,0.0357,190144.87,1365.86,0.15,250703.06,0.76,723,177889.01,698,Good,0,0,0.0,0,Current,POOL-02
LN-0047091,CUST-019245,Mortgage,2021-12-17,2051-12-17 06:35:59.999999965,360,0.0301,378975.49,1599.82,0.14,498823.22,0.76,779,362936.29,771,Very Good,0,0,0.0,0,Current,POOL-02
LN-0047092,CUST-005132,Mortgage,2021-02-18,2051-02-18 06:35:59.999999965,360,0.0486,300204.19,1585.97,0.44,343237.39,0.87,594,286740.73,625,Fair,0,0,0.0,0,Current,POOL-06
LN-0047093,CUST-029912,Mortgage,2021-08-26,2051-08-26 06:35:59.999999965,360,0.0328,327588.89,1431.09,0.23,397183.48,0.82,752,0.0,750,Very Good,1,165,243457.26,0,Defaulted,POOL-06
LN-0047094,CUST-010770,Personal,2022-01-05,2026-01-04 23:16:48.000000000,48,0.1233,15777.24,418.04,0.04,0.0,0.0,447,9175.26,409,Subprime,0,0,0.0,0,Current,POOL-06
LN-0047095,CUST-019977,Personal,2021-06-12,2025-06-11 23:16:48.000000000,48,0.1106,16909.05,437.52,0.09,0.0,0.0,574,7226.14,617,Fair,0,0,0.0,0,Current,POOL-05
LN-0047096,CUST-048017,Mortgage,2020-12-16,2050-12-16 06:35:59.999999965,360,0.0521,47274.22,259.88,0.03,63791.18,0.74,559,0.0,599,Fair,1,281,16957.19,0,Defaulted,POOL-04
LN-0047097,CUST-008322,Auto,2021-02-09,2026-02-09 05:06:00.000000008,60,0.0473,26721.24,500.96,0.1,29323.22,0.91,707,12356.76,692,Good,0,0,0.0,0,Current,POOL-01
LN-0047098,CUST-028925,Personal,2020-02-29,2022-02-28 11:38:24.000000000,24,0.1022,24020.17,1110.85,0.29,0.0,0.0,658,0.0,654,Fair,0,0,0.0,0,Current,POOL-04
LN-0047099,CUST-026244,Mortgage,2020-07-27,2050-07-27 06:35:59.999999965,360,0.0405,257008.64,1234.42,0.61,312121.39,0.82,675,240899.31,653,Fair,0,48,0.0,0,Delinquent,POOL-04
LN-0047100,CUST-026221,Auto,2022-04-28,2026-04-27 23:16:48.000000000,48,0.0507,41757.84,962.98,0.08,48067.6,0.87,673,25379.11,701,Good,0,0,0.0,0,Current,POOL-02
LN-0047101,CUST-019963,Personal,2021-12-21,2025-12-20 23:16:48.000000000,48,0.0982,8368.24,211.52,0.1,0.0,0.0,698,0.0,684,Good,0,0,0.0,1,Prepaid,POOL-04
LN-0047102,CUST-028808,Mortgage,2022-04-18,2037-04-17 15:17:59.999999982,180,0.0354,193193.74,1384.91,0.2,246060.76,0.79,726,176429.06,751,Very Good,0,0,0.0,0,Current,POOL-05
LN-0047103,CUST-001745,Mortgage,2020-07-12,2035-07-12 15:17:59.999999982,180,0.0413,294346.99,2196.47,0.37,336674.96,0.87,667,242332.07,669,Fair,0,8,0.0,0,Delinquent,POOL-10
LN-0047104,CUST-044706,Mortgage,2021-10-17,2051-10-17 06:35:59.999999965,360,0.034,315987.85,1401.35,0.14,422642.12,0.75,740,0.0,693,Good,1,172,225013.14,0,Defaulted,POOL-06
LN-0047105,CUST-006334,Mortgage,2020-06-19,2050-06-19 06:35:59.999999965,360,0.0395,130717.74,620.3,0.04,147500.75,0.89,685,0.0,705,Good,0,61,0.0,1,Prepaid,POOL-02
LN-0047106,CUST-008760,Auto,2022-09-17,2028-09-16 10:55:11.999999991,72,0.0564,30532.6,500.84,0.1,34560.76,0.88,616,0.0,661,Fair,0,17,0.0,1,Prepaid,POOL-08
LN-0047107,CUST-007530,Personal,2021-08-23,2023-08-23 11:38:24.000000000,24,0.1007,16810.1,776.24,0.41,0.0,0.0,673,0.0,664,Fair,0,0,0.0,0,Current,POOL-06
LN-0047108,CUST-038475,Mortgage,2022-08-18,2052-08-17 06:35:59.999999965,360,0.0375,448984.23,2079.32,0.53,514224.93,0.87,705,437907.06,712,Good,0,38,0.0,0,Delinquent,POOL-08
LN-0047109,CUST-017905,Auto,2021-02-25,2026-02-25 05:06:00.000000008,60,0.0486,23786.21,447.35,0.15,28679.52,0.83,694,11018.55,689,Good,0,0,0.0,0,Current,POOL-10
LN-0047110,CUST-049140,Mortgage,2020-11-05,2035-11-05 15:17:59.999999982,180,0.0232,354897.62,2336.47,0.45,445649.82,0.8,848,291661.72,831,Exceptional,0,0,0.0,0,Current,POOL-06
LN-0047111,CUST-037015,Personal,2022-04-15,2026-04-14 23:16:48.000000000,48,0.0872,18590.8,460.17,0.05,0.0,0.0,808,11620.36,821,Exceptional,0,0,0.0,0,Current,POOL-10
LN-0047112,CUST-039438,Mortgage,2020-10-17,2050-10-17 06:35:59.999999965,360,0.0463,377151.88,1940.22,0.09,433936.07,0.87,617,357341.79,636,Fair,0,0,0.0,0,Current,POOL-01
LN-0047113,CUST-006523,Mortgage,2021-09-15,2051-09-15 06:35:59.999999965,360,0.0376,280817.54,1302.1,0.22,295691.82,0.95,704,268941.2,657,Fair,0,0,0.0,0,Current,POOL-06
LN-0047114,CUST-048247,Personal,2020-11-01,2023-11-01 17:27:36.000000000,36,0.1061,5708.27,185.83,0.07,0.0,0.0,619,0.0,604,Fair,1,325,0.0,0,Defaulted,POOL-03
LN-0047115,CUST-047052,Mortgage,2022-03-27,2052-03-26 06:35:59.999999965,360,0.0408,451690.08,2177.32,0.62,564223.44,0.8,672,437748.89,638,Fair,0,0,0.0,0,Current,POOL-08
LN-0047116,CUST-038351,Auto,2021-07-16,2024-07-15 17:27:36.000000000,36,0.0419,24254.62,718.14,0.05,29625.65,0.82,761,0.0,783,Very Good,0,0,0.0,1,Prepaid,POOL-09
LN-0047117,CUST-031692,Auto,2020-04-09,2025-04-09 05:06:00.000000008,60,0.056,21235.7,406.61,0.07,27940.97,0.76,620,0.0,609,Fair,0,0,0.0,1,Prepaid,POOL-10
LN-0047118,CUST-028419,Mortgage,2020-05-06,2050-05-06 06:35:59.999999965,360,0.0289,266166.58,1106.44,0.17,315189.32,0.84,791,245107.11,802,Exceptional,0,0,0.0,0,Current,POOL-08
LN-0047119,CUST-025299,Auto,2022-05-21,2027-05-21 05:06:00.000000008,60,0.0577,24194.86,465.17,0.08,33095.04,0.73,603,17272.22,584,Fair,0,0,0.0,0,Current,POOL-10
LN-0047120,CUST-009948,Credit Card,2020-12-02,2020-12-02 00:00:00.000000000,0,0.1696,5332.44,266.62,0.01,0.0,0.0,784,4721.33,825,Exceptional,0,0,0.0,0,Current,POOL-06
LN-0047121,CUST-032290,Mortgage,2021-07-23,2051-07-23 06:35:59.999999965,360,0.0284,323908.04,1337.82,0.18,377072.18,0.86,796,306781.45,788,Very Good,0,0,0.0,0,Current,POOL-07
LN-0047122,CUST-003679,Mortgage,2022-01-13,2052-01-13 06:35:59.999999965,360,0.0375,336187.59,1556.94,0.48,396095.07,0.85,705,324132.29,716,Good,0,0,0.0,0,Current,POOL-01
LN-0047123,CUST-043362,Auto,2021-01-31,2026-01-31 05:06:00.000000008,60,0.0379,16039.78,293.88,0.06,18982.68,0.84,801,7324.46,813,Exceptional,0,0,0.0,0,Current,POOL-09
LN-0047124,CUST-022938,Mortgage,2020-04-05,2050-04-05 06:35:59.999999965,360,0.0412,385610.19,1867.74,0.38,417374.36,0.92,668,359828.3,700,Good,0,0,0.0,0,Current,POOL-04
LN-0047125,CUST-018627,Credit Card,2021-05-31,2021-05-31 00:00:00.000000000,0,0.1665,7276.97,363.85,0.07,0.0,0.0,815,4357.17,790,Very Good,0,0,0.0,0,Current,POOL-04
LN-0047126,CUST-042779,Mortgage,2020-02-28,2050-02-27 06:35:59.999999965,360,0.0325,230421.82,1002.81,0.12,289328.35,0.8,755,211894.15,764,Very Good,0,0,0.0,0,Current,POOL-03
LN-0047127,CUST-049496,Mortgage,2022-04-09,2052-04-08 06:35:59.999999965,360,0.0502,388837.43,2092.12,0.17,483086.35,0.8,578,379148.35,548,Subprime,0,0,0.0,0,Current,POOL-10
LN-0047128,CUST-043678,Auto,2021-08-31,2027-08-31 10:55:11.999999991,72,0.0495,24340.88,391.44,0.06,30026.97,0.81,685,16046.62,694,Good,0,3,0.0,0,Delinquent,POOL-07
LN-0047129,CUST-016583,Credit Card,2021-10-08,2021-10-08 00:00:00.000000000,0,0.1649,7269.34,363.47,0.14,0.0,0.0,831,6108.14,830,Exceptional,0,0,0.0,0,Current,POOL-09
LN-0047130,CUST-008229,Mortgage,2020-07-23,2050-07-23 06:35:59.999999965,360,0.0398,321851.78,1532.86,0.15,402565.91,0.8,682,0.0,665,Fair,0,0,0.0,1,Prepaid,POOL-02
LN-0047131,CUST-046574,Mortgage,2021-06-13,2051-06-13 06:35:59.999999965,360,0.0407,351676.41,1693.18,0.42,452714.21,0.78,673,335901.87,660,Fair,0,0,0.0,0,Current,POOL-05
LN-0047132,CUST-020882,Mortgage,2020-12-09,2050-12-09 06:35:59.999999965,360,0.0368,253774.29,1165.21,0.11,267903.62,0.95,712,239069.09,706,Good,0,1,0.0,0,Delinquent,POOL-03
LN-0047133,CUST-022509,Auto,2020-07-02,2026-07-02 10:55:11.999999991,72,0.0596,32541.55,538.69,0.08,34280.18,0.95,584,15441.98,569,Subprime,0,0,0.0,0,Current,POOL-10
LN-0047134,CUST-016218,Auto,2020-05-14,2023-05-14 17:27:36.000000000,36,0.0464,38692.49,1153.41,0.27,46979.55,0.82,716,0.0,725,Good,0,0,0.0,0,Current,POOL-10
LN-0047135,CUST-002401,Auto,2022-07-07,2028-07-06 10:55:11.999999991,72,0.0492,19815.74,318.4,0.04,24881.68,0.8,688,15649.17,679,Good,0,0,0.0,0,Current,POOL-10
LN-0047136,CUST-038828,Mortgage,2021-12-07,2051-12-07 06:35:59.999999965,360,0.0622,185691.45,1139.71,0.13,200317.13,0.93,458,0.0,454,Subprime,1,200,77818.06,0,Defaulted,POOL-02
LN-0047137,CUST-017128,Credit Card,2020-12-19,2020-12-19 00:00:00.000000000,0,0.1846,4062.03,203.1,0.04,0.0,0.0,634,3507.21,649,Fair,0,0,0.0,0,Current,POOL-04
LN-0047138,CUST-017539,Mortgage,2021-02-22,2051-02-22 06:35:59.999999965,360,0.0348,231449.19,1036.73,0.09,259973.67,0.89,732,218407.84,753,Very Good,0,0,0.0,0,Current,POOL-09
LN-0047139,CUST-043974,Auto,2021-03-13,2024-03-12 17:27:36.000000000,36,0.039,29706.9,875.75,0.12,37275.96,0.8,790,2610.25,786,Very Good,0,0,0.0,0,Current,POOL-04
LN-0047140,CUST-001785,Auto,2021-12-26,2025-12-25 23:16:48.000000000,48,0.0366,34003.34,762.6,0.2,46473.84,0.73,814,0.0,815,Exceptional,0,78,0.0,1,Prepaid,POOL-03
LN-0047141,CUST-046860,Personal,2020-11-26,2024-11-25 23:16:48.000000000,48,0.0888,9974.13,247.64,0.05,0.0,0.0,792,2606.86,791,Very Good,0,0,0.0,0,Current,POOL-08
LN-0047142,CUST-006799,Mortgage,2021-07-24,2051-07-24 06:35:59.999999965,360,0.0417,424473.68,2068.32,0.46,535228.66,0.79,663,0.0,679,Good,0,0,0.0,1,Prepaid,POOL-07
LN-0047143,CUST-021577,Personal,2020-05-17,2023-05-17 17:27:36.000000000,36,0.1056,18471.5,600.89,0.05,0.0,0.0,624,0.0,584,Fair,0,0,0.0,0,Current,POOL-07
LN-0047144,CUST-010998,Auto,2020-06-12,2026-06-12 10:55:11.999999991,72,0.056,31519.28,516.43,0.25,41467.98,0.76,620,14426.08,598,Fair,0,0,0.0,0,Current,POOL-08
LN-0047145,CUST-037850,Personal,2021-05-26,2022-05-26 05:49:12.000000000,12,0.0992,17048.61,1498.21,0.68,0.0,0.0,688,0.0,682,Good,0,0,0.0,0,Current,POOL-02
LN-0047146,CUST-040024,Personal,2021-09-13,2022-09-13 05:49:12.000000000,12,0.1026,12957.65,1140.75,0.21,0.0,0.0,654,0.0,666,Fair,0,0,0.0,0,Current,POOL-02
LN-0047147,CUST-035264,Auto,2020-10-10,2024-10-09 23:16:48.000000000,48,0.064,22523.84,533.11,0.07,28614.8,0.79,540,0.0,589,Fair,0,0,0.0,1,Prepaid,POOL-04
LN-0047148,CUST-041347,Mortgage,2020-10-24,2050-10-24 06:35:59.999999965,360,0.0322,319081.94,1383.42,0.2,403265.72,0.79,758,298020.52,766,Very Good,0,0,0.0,0,Current,POOL-03
LN-0047149,CUST-032057,Auto,2020-06-18,2023-06-18 17:27:36.000000000,36,0.0516,26458.98,794.9,0.11,35215.87,0.75,664,0.0,643,Fair,1,240,0.0,0,Defaulted,POOL-10
LN-0047150,CUST-007590,Auto,2020-10-01,2024-09-30 23:16:48.000000000,48,0.0496,44937.92,1034.07,0.09,54150.97,0.83,684,10109.5,697,Good,0,0,0.0,0,Current,POOL-02
LN-0047151,CUST-016813,Mortgage,2022-08-30,2037-08-29 15:17:59.999999982,180,0.0501,268832.36,2127.31,0.43,341574.31,0.79,579,252239.99,557,Subprime,0,0,0.0,0,Current,POOL-09
LN-0047152,CUST-038603,Auto,2020-08-20,2026-08-20 10:55:11.999999991,72,0.0588,32541.52,537.47,0.07,45425.32,0.72,592,15882.39,615,Fair,0,0,0.0,0,Current,POOL-08
LN-0047153,CUST-020962,Mortgage,2020-10-27,2050-10-27 06:35:59.999999965,360,0.04,113051.8,539.73,0.12,142615.37,0.79,680,106464.66,697,Good,0,0,0.0,0,Current,POOL-05
LN-0047154,CUST-007338,Mortgage,2020-02-23,2050-02-22 06:35:59.999999965,360,0.0452,215422.86,1094.08,0.25,250083.03,0.86,628,0.0,643,Fair,1,140,64199.85,0,Defaulted,POOL-06
LN-0047155,CUST-015766,Mortgage,2022-09-17,2052-09-16 06:35:59.999999965,360,0.0368,445974.21,2047.7,0.46,506251.18,0.88,712,435551.58,690,Good,0,29,0.0,0,Delinquent,POOL-03
LN-0047156,CUST-011824,Personal,2020-10-29,2023-10-29 17:27:36.000000000,36,0.0946,21508.96,688.59,0.08,0.0,0.0,734,0.0,720,Good,0,0,0.0,0,Current,POOL-10
LN-0047157,CUST-012949,Mortgage,2020-07-12,2050-07-12 06:35:59.999999965,360,0.043,357425.01,1768.79,0.65,450340.67,0.79,650,335913.03,634,Fair,0,0,0.0,0,Current,POOL-03
LN-0047158,CUST-034933,Mortgage,2020-10-16,2050-10-16 06:35:59.999999965,360,0.039,336997.86,1589.51,0.13,366157.27,0.92,690,317041.05,669,Fair,0,0,0.0,0,Current,POOL-01
LN-0047159,CUST-027140,Credit Card,2021-10-15,2021-10-15 00:00:00.000000000,0,0.1842,2120.15,106.01,0.01,0.0,0.0,638,0.0,657,Fair,0,0,0.0,1,Prepaid,POOL-02
LN-0047160,CUST-002324,Auto,2022-01-02,2028-01-02 10:55:11.999999991,72,0.0416,42238.19,663.91,0.12,55585.9,0.76,764,29871.03,785,Very Good,0,0,0.0,0,Current,POOL-09
LN-0047161,CUST-020489,Mortgage,2022-07-30,2052-07-29 06:35:59.999999965,360,0.0311,270970.83,1158.56,0.16,331405.62,0.82,769,0.0,751,Very Good,0,0,0.0,1,Prepaid,POOL-06
LN-0047162,CUST-004503,Mortgage,2022-01-29,2052-01-29 06:35:59.999999965,360,0.0348,350868.51,1571.64,0.22,383476.37,0.91,732,337708.74,762,Very Good,0,0,0.0,0,Current,POOL-10
LN-0047163,CUST-029032,Mortgage,2021-02-19,2051-02-19 06:35:59.999999965,360,0.0546,297313.89,1680.66,0.16,335273.46,0.89,534,285286.82,537,Subprime,0,0,0.0,0,Current,POOL-07
LN-0047164,CUST-004364,Personal,2022-04-13,2025-04-12 17:27:36.000000000,36,0.0972,18374.23,590.47,0.07,0.0,0.0,708,8827.53,730,Good,0,0,0.0,0,Current,POOL-02
LN-0047165,CUST-046178,Mortgage,2022-07-20,2052-07-19 06:35:59.999999965,360,0.0301,289181.02,1220.76,0.19,313837.3,0.92,779,280588.14,809,Exceptional,0,0,0.0,0,Current,POOL-02
LN-0047166,CUST-002383,Credit Card,2020-09-12,2020-09-12 00:00:00.000000000,0,0.177,4392.73,219.64,0.05,0.0,0.0,710,2279.61,731,Good,0,0,0.0,0,Current,POOL-08
LN-0047167,CUST-041738,Auto,2020-05-17,2026-05-17 10:55:11.999999991,72,0.048,33435.99,535.39,0.09,36567.64,0.91,700,14631.98,698,Good,0,0,0.0,0,Current,POOL-04
LN-0047168,CUST-014171,Auto,2022-08-25,2027-08-25 05:06:00.000000008,60,0.0573,25972.46,498.87,0.11,29513.31,0.88,607,19755.25,606,Fair,0,79,0.0,0,Delinquent,POOL-01
LN-0047169,CUST-038069,Mortgage,2021-06-20,2051-06-20 06:35:59.999999965,360,0.0327,278842.45,1216.6,0.3,383660.92,0.73,753,0.0,736,Good,1,112,146185.8,1,Defaulted,POOL-06
LN-0047170,CUST-019017,Personal,2022-08-04,2026-08-03 23:16:48.000000000,48,0.1191,23048.11,605.93,0.2,0.0,0.0,489,16542.61,503,Subprime,0,0,0.0,0,Current,POOL-03
LN-0047171,CUST-006898,Mortgage,2020-12-15,2050-12-15 06:35:59.999999965,360,0.0508,138374.53,749.6,0.32,159400.69,0.87,572,0.0,585,Fair,0,30,0.0,1,Prepaid,POOL-10
LN-0047172,CUST-014987,Personal,2022-06-19,2023-06-19 05:49:12.000000000,12,0.122,17969.07,1598.21,0.54,0.0,0.0,460,0.0,424,Subprime,0,0,0.0,0,Current,POOL-03
LN-0047173,CUST-025473,Credit Card,2021-10-18,2021-10-18 00:00:00.000000000,0,0.1958,1674.52,83.73,0.02,0.0,0.0,522,1067.33,565,Subprime,0,0,0.0,0,Current,POOL-04
LN-0047174,CUST-040757,Mortgage,2022-06-19,2037-06-18 15:17:59.999999982,180,0.029,403537.74,2767.39,0.54,464817.45,0.87,790,370607.33,806,Exceptional,0,0,0.0,0,Current,POOL-07
LN-0047175,CUST-029383,Personal,2021-05-11,2025-05-10 23:16:48.000000000,48,0.1152,15918.2,415.45,0.11,0.0,0.0,528,0.0,523,Subprime,1,139,3271.22,0,Defaulted,POOL-07
LN-0047176,CUST-034104,Mortgage,2021-08-15,2051-08-15 06:35:59.999999965,360,0.0399,277715.38,1324.26,0.11,392879.28,0.71,681,265972.9,643,Fair,0,0,0.0,0,Current,POOL-10
LN-0047177,CUST-027265,Credit Card,2021-09-23,2021-09-23 00:00:00.000000000,0,0.1909,7616.23,380.81,0.07,0.0,0.0,571,6934.88,554,Subprime,0,0,0.0,0,Current,POOL-08
LN-0047178,CUST-021044,Auto,2022-08-19,2025-08-18 17:27:36.000000000,36,0.0395,28338.4,836.03,0.02,39927.23,0.71,785,16156.43,766,Very Good,0,0,0.0,0,Current,POOL-07
LN-0047179,CUST-039836,Personal,2020-02-09,2023-02-08 17:27:36.000000000,36,0.0978,14026.72,451.16,0.1,0.0,0.0,702,0.0,709,Good,0,0,0.0,0,Current,POOL-08
LN-0047180,CUST-033896,Personal,2021-08-08,2025-08-07 23:16:48.000000000,48,0.1075,11615.0,298.79,0.04,0.0,0.0,605,0.0,627,Fair,1,335,2883.45,0,Defaulted,POOL-03
LN-0047181,CUST-025470,Personal,2020-03-08,2024-03-07 23:16:48.000000000,48,0.0983,18545.97,468.86,0.12,0.0,0.0,697,1383.85,665,Fair,0,0,0.0,0,Current,POOL-08
LN-0047182,CUST-000485,Mortgage,2022-09-22,2037-09-21 15:17:59.999999982,180,0.0432,370010.92,2796.64,0.36,470430.74,0.79,648,347479.58,666,Fair,0,0,0.0,0,Current,POOL-08
LN-0047183,CUST-010095,Personal,2020-06-04,2021-06-04 05:49:12.000000000,12,0.0899,17596.43,1538.75,0.3,0.0,0.0,781,0.0,798,Very Good,0,0,0.0,1,Prepaid,POOL-03
LN-0047184,CUST-033278,Mortgage,2021-04-06,2036-04-05 15:17:59.999999982,180,0.0234,130657.48,861.4,0.2,175258.93,0.75,846,0.0,850,Exceptional,0,0,0.0,1,Prepaid,POOL-03
LN-0047185,CUST-003297,Mortgage,2021-11-12,2051-11-12 06:35:59.999999965,360,0.0519,389973.35,2138.98,0.93,487824.03,0.8,561,378057.93,531,Subprime,0,37,0.0,0,Delinquent,POOL-01
LN-0047186,CUST-005155,Mortgage,2021-01-15,2051-01-15 06:35:59.999999965,360,0.0422,335222.87,1643.21,0.14,453258.84,0.74,658,317960.5,640,Fair,0,0,0.0,0,Current,POOL-01
LN-0047187,CUST-046035,Personal,2020-05-07,2024-05-06 23:16:48.000000000,48,0.0993,8621.6,218.38,0.05,0.0,0.0,687,1065.29,675,Good,0,0,0.0,0,Current,POOL-09
LN-0047188,CUST-030467,Auto,2022-05-30,2026-05-29 23:16:48.000000000,48,0.0544,29508.18,685.45,0.03,40559.51,0.73,636,18587.42,653,Fair,0,0,0.0,0,Current,POOL-09
LN-0047189,CUST-038149,Personal,2020-01-17,2023-01-16 17:27:36.000000000,36,0.1031,15612.7,506.05,0.03,0.0,0.0,649,0.0,649,Fair,0,82,0.0,1,Prepaid,POOL-04
LN-0047190,CUST-009376,Credit Card,2021-01-14,2021-01-14 00:00:00.000000000,0,0.1853,1782.58,89.13,0.01,0.0,0.0,627,1698.64,616,Fair,0,20,0.0,0,Delinquent,POOL-04
LN-0047191,CUST-012678,Auto,2020-05-27,2026-05-27 10:55:11.999999991,72,0.0476,32065.61,512.85,0.04,39309.2,0.82,704,14022.94,706,Good,0,0,0.0,0,Current,POOL-10
LN-0047192,CUST-031094,Mortgage,2020-05-11,2050-05-11 06:35:59.999999965,360,0.0357,378662.66,1715.2,0.13,533744.54,0.71,723,351702.01,741,Very Good,0,0,0.0,0,Current,POOL-08
LN-0047193,CUST-004492,Auto,2020-07-05,2023-07-05 17:27:36.000000000,36,0.0563,22053.09,667.21,0.25,25375.98,0.87,617,0.0,620,Fair,1,173,0.0,0,Defaulted,POOL-03
LN-0047194,CUST-038523,Auto,2021-05-18,2025-05-17 23:16:48.000000000,48,0.0484,23301.35,534.93,0.06,31640.45,0.74,696,8771.91,661,Fair,0,72,0.0,0,Delinquent,POOL-04
LN-0047195,CUST-028070,Credit Card,2020-04-24,2020-04-24 00:00:00.000000000,0,0.1851,8527.24,426.36,0.13,0.0,0.0,629,7779.93,611,Fair,0,0,0.0,0,Current,POOL-06
LN-0047196,CUST-048818,Mortgage,2021-02-09,2051-02-09 06:35:59.999999965,360,0.028,489894.13,2012.95,0.19,653688.25,0.75,800,0.0,775,Very Good,0,0,0.0,1,Prepaid,POOL-03
LN-0047197,CUST-000942,Mortgage,2022-09-10,2037-09-09 15:17:59.999999982,180,0.0246,359191.16,2388.29,0.51,504800.14,0.71,834,334053.17,824,Exceptional,0,0,0.0,0,Current,POOL-01
LN-0047198,CUST-033115,Mortgage,2021-03-16,2036-03-15 15:17:59.999999982,180,0.0239,438758.1,2902.93,0.19,584449.88,0.75,841,369620.56,850,Exceptional,0,0,0.0,0,Current,POOL-06
LN-0047199,CUST-044355,Mortgage,2020-10-02,2050-10-02 06:35:59.999999965,360,0.0369,281758.68,1295.29,0.21,319456.26,0.88,711,264498.72,713,Good,0,0,0.0,0,Current,POOL-09
LN-0047200,CUST-003502,Auto,2021-07-14,2026-07-14 05:06:00.000000008,60,0.047,47693.4,893.49,0.28,60476.67,0.79,710,26034.88,749,Very Good,0,0,0.0,0,Current,POOL-07
LN-0047201,CUST-035270,Credit Card,2021-08-21,2021-08-21 00:00:00.000000000,0,0.1756,6184.61,309.23,0.03,0.0,0.0,724,5024.04,675,Good,0,0,0.0,0,Current,POOL-04
LN-0047202,CUST-039159,Mortgage,2021-05-08,2036-05-07 15:17:59.999999982,180,0.0518,342425.68,2740.1,0.23,360564.92,0.95,562,0.0,576,Subprime,0,0,0.0,1,Prepaid,POOL-03
LN-0047203,CUST-034465,Credit Card,2020-05-20,2020-05-20 00:00:00.000000000,0,0.1686,3066.23,153.31,0.02,0.0,0.0,794,2176.99,793,Very Good,0,0,0.0,0,Current,POOL-09
LN-0047204,CUST-027135,Personal,2020-04-04,2021-04-04 05:49:12.000000000,12,0.1024,10069.57,886.4,0.15,0.0,0.0,656,0.0,682,Good,0,0,0.0,0,Current,POOL-08
LN-0047205,CUST-025266,Credit Card,2020-05-12,2020-05-12 00:00:00.000000000,0,0.1759,9804.01,490.2,0.04,0.0,0.0,721,5647.27,747,Very Good,0,0,0.0,0,Current,POOL-05
LN-0047206,CUST-028459,Mortgage,2022-04-12,2052-04-11 06:35:59.999999965,360,0.0482,230581.7,1212.57,0.17,313497.82,0.74,598,0.0,591,Fair,0,0,0.0,1,Prepaid,POOL-01
LN-0047207,CUST-011450,Auto,2020-07-23,2024-07-22 23:16:48.000000000,48,0.0649,35584.6,843.72,0.3,49532.63,0.72,531,5780.34,537,Subprime,0,0,0.0,0,Current,POOL-01
LN-0047208,CUST-012815,Credit Card,2021-09-27,2021-09-27 00:00:00.000000000,0,0.1939,4772.68,238.63,0.02,0.0,0.0,541,0.0,549,Subprime,1,114,2267.08,1,Defaulted,POOL-07
LN-0047209,CUST-015903,Credit Card,2020-02-11,2020-02-11 00:00:00.000000000,0,0.1696,4670.42,233.52,0.03,0.0,0.0,784,2445.07,762,Very Good,0,0,0.0,0,Current,POOL-01
LN-0047210,CUST-018033,Mortgage,2020-10-26,2035-10-26 15:17:59.999999982,180,0.0417,395535.13,2959.54,0.31,497673.62,0.79,663,331264.52,653,Fair,0,0,0.0,0,Current,POOL-02
LN-0047211,CUST-041753,Credit Card,2022-07-24,2022-07-24 00:00:00.000000000,0,0.186,2132.54,106.63,0.01,0.0,0.0,620,1608.88,600,Fair,0,55,0.0,0,Delinquent,POOL-05
LN-0047212,CUST-038890,Auto,2022-06-25,2027-06-25 05:06:00.000000008,60,0.0408,26626.03,491.32,0.1,28052.88,0.95,772,19199.45,781,Very Good,0,0,0.0,0,Current,POOL-05
LN-0047213,CUST-005597,Mortgage,2021-09-30,2051-09-30 06:35:59.999999965,360,0.0393,448412.78,2122.73,1.07,592119.76,0.76,687,429976.91,684,Good,0,0,0.0,0,Current,POOL-07
